anticipation_high_cognition,anticipation_low_cognition,pain_high_cogn_high_pain,pain_high_cogn_low_pain,pain_low_cogn_high_pain,pain_low_cogn_low_pain,rating,drift_1,drift_2,drift_3,drift_4,drift_5,drift_6,drift_7,drift_8,drift_9,drift_10,drift_11,drift_12,drift_13,constant
0.0,0.4015824284329443,0.0,0.0,0.0,0.6507202716655616,0.0,0.06618531232361707,0.054878576484442436,0.037442579377907355,0.01582470718946055,-0.0075605899406878336,-0.030101462268837396,-0.049280371904175446,-0.0629552707924598,-0.06959884110840403,-0.06846907785072961,-0.059692161664419444,-0.04424836601634946,-0.023862572719253627,1.0
0.0,0.09234519461754709,0.0,0.0,0.0,1.0523027000985057,0.0,0.06600505260352889,0.05419873025016518,0.036060336626299705,0.013708991508882978,-0.010243983589167581,-0.03300014773092712,-0.0519008841457856,-0.06473800807569721,-0.07001175037003289,-0.06710597644564174,-0.056360169672342274,-0.039029769320270635,-0.017139496811296475,1.0
0.0,-0.033305048310144775,0.0,0.0,0.0,1.1446478947160528,0.0,0.06582086022750448,0.0535059673208779,0.03465875800075536,0.011580208045260776,-0.012912120351657078,-0.035828062787728016,-0.054369909130769035,-0.06627396407224008,-0.07008691207791312,-0.06534324651201624,-0.05262210136628558,-0.03347654724938009,-0.01024398358916763,1.0
0.0,-0.05370840757206538,0.0,0.0,0.0,1.111342846405908,0.0,0.06563274616993461,0.05280045279652725,0.03323859504022685,0.009440386012809547,-0.015561026436316733,-0.03857914283927762,-0.05668024031866556,-0.06755728371783172,-0.06982396364029636,-0.0631913854333485,-0.048504889614052096,-0.027636310872081377,-0.003245407538766402,1.0
0.0,-0.03524710332617005,0.0,0.0,0.0,1.0576344388338426,0.0,0.06544072163886834,0.05208235481603262,0.03180060924875279,0.0072915651480085575,-0.018186756692533872,-0.04124748806198063,-0.05882513436127764,-0.06858307499798492,-0.06922417356127085,-0.06066320794123228,-0.04403819902066243,-0.0215591320007572,0.0037858199579134436,1.0
0.0,-0.015542301297685253,0.0,0.0,0.0,1.0223873355076727,0.0,0.0652447980753451,0.051351844517215105,0.030345571687132613,0.005135793765268431,-0.020785400486636442,-0.043827376061064696,-0.060798330785019554,-0.06934742759634116,-0.06829043532130066,-0.057773769801257605,-0.03925421219419592,-0.015297113896406355,0.010778959018703493,1.0
0.0,-0.005188001829561506,0.0,0.0,0.0,1.0068450342099873,0.0,0.06504498715271316,0.05060909599601176,0.028874262559476872,0.0029751268044222686,-0.02335308752619857,-0.04631327414253155,-0.06259407026386178,-0.06984742780079657,-0.06702725341862682,-0.05454027815313597,-0.03418739786936194,-0.008903944556466056,0.01766365296215926,1.0
0.0,-0.0013981069586438796,0.0,0.0,0.0,0.910655527468846,0.09100150491157996,0.06484130077593403,0.04985428626498497,0.027387470794854925,0.0008116238719012357,-0.025885993624264025,-0.048699851178285396,-0.06420711142953581,-0.07008116961057248,-0.06544072163886834,-0.050981989038993925,-0.028874262559476893,-0.0024344364157488727,0.02437063615314706,1.0
0.0,-0.0002589254217821972,0.0,0.0,0.0,0.34953865375622056,0.6466983729394452,0.06463375108087317,0.049087595211136516,0.025885993624264032,-0.0013526527225383254,-0.0283803463949025,-0.050981989038993904,-0.06563274616993461,-0.07004776200189032,-0.06353849365765434,-0.047120092730072755,-0.023353087526198572,0.004055943593090067,0.030832430871615885,1.0
0.0,0.0,0.0,0.0,0.0,-0.05230270009850596,0.7118142355220617,0.06442235043357694,0.0483092055530368,0.024370636153147048,-0.003515639931664518,-0.03083243087161589,-0.053154793570162895,-0.06686681337105545,-0.06974733232455435,-0.061329746118104426,-0.04297758753473549,-0.017663652962159226,0.010511549590483704,0.03698402619348493,1.0
